index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche,annee,mois,trimestre,jour_semaine,semaine_annee,exp_age_ratio,salaire_par_exp,ecart_exp_max,categorie_age,niveau_experience,tranche_salaire,niveau_note,diplome_num,diplome_x_exp,diplome_x_note,exp_x_note,score_composite,exp_elevee_pour_age,salaire_eleve,note_elevee,diplome_eleve,est_senior,profil_atypique
3358,2014-12-17,brun,19.0,9.0,34375.0,M,licence,forage,75.61,non,0,2014,12,4,2,51,9.0,3437.5,-8.0,Jeune,Experimente,Moyen,Bon,2,18.0,151.22,680.49,36.561,1,0,1,0,0,0
3359,2013-09-09,chatain,17.0,13.0,31432.0,F,doctorat,detective,87.37,oui,0,2013,9,3,0,37,-13.0,2245.1428571428573,-14.0,Jeune,Expert,Moyen,Excellent,4,52.0,349.48,1135.81,61.737,0,0,1,1,0,0
3360,2013-11-02,blond,40.0,17.0,31429.0,M,master,detective,96.36,oui,0,2013,11,4,5,44,0.7727272727272727,1746.0555555555557,5.0,Confirme,Expert,Moyen,Excellent,3,51.0,289.08,1638.12,56.635999999999996,1,0,1,1,0,0
3361,2014-01-02,brun,34.0,11.0,34423.0,M,doctorat,forage,90.53,oui,0,2014,1,1,3,1,0.6875,2868.5833333333335,5.0,Junior,Expert,Moyen,Excellent,4,44.0,362.12,995.83,60.053,1,0,1,1,0,0
3362,2011-04-16,roux,40.0,9.0,43866.0,M,bac,archeologie,62.34,oui,0,2011,4,2,5,15,0.4090909090909091,4386.6,13.0,Confirme,Experimente,Tres_eleve,Moyen,1,9.0,62.34,561.0600000000001,25.234,0,1,0,0,0,0
3363,2010-11-29,chatain,55.0,7.0,30811.0,F,master,geologie,76.03,non,0,2010,11,4,0,48,0.1891891891891892,3851.375,30.0,Senior,Experimente,Moyen,Bon,3,21.0,228.09,532.21,44.603,0,0,1,1,0,0
3364,2012-01-19,brun,20.0,12.0,39264.0,F,licence,detective,94.88,non,0,2012,1,1,3,3,6.0,3020.3076923076924,-10.0,Jeune,Expert,Eleve,Excellent,2,24.0,189.76,1138.56,41.488,1,1,1,0,0,0
3365,2012-12-11,chatain,33.0,14.0,27492.0,F,doctorat,forage,96.32,oui,0,2012,12,4,1,50,0.9333333333333333,1832.8,1.0,Junior,Expert,Bas,Excellent,4,56.0,385.28,1348.48,63.632,1,0,1,1,0,1
3366,2013-12-12,blond,28.0,9.0,30354.0,F,licence,geologie,82.33,non,1,2013,12,4,3,50,0.9,3035.4,1.0,Junior,Experimente,Moyen,Bon,2,18.0,164.66,740.97,37.233000000000004,1,0,1,0,0,0
3367,2012-06-03,chatain,42.0,10.0,31885.0,F,doctorat,archeologie,82.05,oui,0,2012,6,2,6,22,0.4166666666666667,2898.6363636363635,14.0,Confirme,Experimente,Moyen,Bon,4,40.0,328.2,820.5,58.205,0,0,1,1,0,0
3368,2010-10-26,brun,32.0,9.0,34076.0,F,master,forage,74.64,non,0,2010,10,4,1,43,0.6428571428571429,3407.6,5.0,Junior,Experimente,Moyen,Bon,3,27.0,223.92000000000002,671.76,46.464,1,0,1,1,0,0
3369,2011-03-20,brun,15.0,8.0,44638.0,M,licence,forage,80.16,oui,0,2011,3,1,6,11,-2.6666666666666665,4959.777777777777,-11.0,Jeune,Experimente,Tres_eleve,Bon,2,16.0,160.32,641.28,36.016,0,1,1,0,0,0
3370,2012-01-28,blond,18.0,7.0,37661.0,M,licence,forage,66.03,oui,0,2012,1,1,5,4,0.0,4707.625,-7.0,Jeune,Experimente,Eleve,Moyen,2,14.0,132.06,462.21000000000004,33.603,0,1,0,0,0,0
3371,2013-06-10,brun,33.0,14.0,29061.0,M,master,forage,82.92,non,0,2013,6,2,0,24,0.9333333333333333,1937.4,1.0,Junior,Expert,Bas,Bon,3,42.0,248.76,1160.88,52.292,1,0,1,1,0,0
3372,2011-01-07,chatain,22.0,10.0,28844.0,M,master,geologie,91.31,non,0,2011,1,1,4,1,2.5,2622.181818181818,-6.0,Jeune,Experimente,Bas,Excellent,3,30.0,273.93,913.1,49.131,1,0,1,1,0,0
3373,2013-12-14,brun,28.0,8.0,36137.0,M,licence,geologie,68.02,non,0,2013,12,4,5,50,0.8,4015.222222222222,2.0,Junior,Experimente,Eleve,Moyen,2,16.0,136.04,544.16,34.802,1,1,0,0,0,0
3374,2014-12-06,brun,44.0,14.0,35950.0,F,licence,forage,70.53,non,0,2014,12,4,5,49,0.5384615384615384,2396.6666666666665,12.0,Confirme,Expert,Eleve,Bon,2,28.0,141.06,987.4200000000001,41.053,1,1,0,0,1,0
3375,2012-10-17,brun,45.0,12.0,38837.0,M,licence,geologie,59.28,non,0,2012,10,4,2,42,0.4444444444444444,2987.4615384615386,15.0,Confirme,Expert,Eleve,Moyen,2,24.0,118.56,711.36,37.928,0,1,0,0,1,0
3376,2014-10-03,blond,30.0,12.0,28571.0,M,master,geologie,70.05,non,0,2014,10,4,4,40,1.0,2197.769230769231,0.0,Junior,Expert,Bas,Bon,3,36.0,210.14999999999998,840.5999999999999,49.005,1,0,0,1,0,0
3377,2013-07-15,blond,41.0,6.0,28105.0,F,licence,forage,79.79,non,0,2013,7,3,0,29,0.2608695652173913,4015.0,17.0,Confirme,Experimente,Bas,Bon,2,12.0,159.58,478.74,33.979,0,0,1,0,0,0
3378,2013-07-30,brun,26.0,13.0,29537.0,M,doctorat,geologie,62.8,oui,0,2013,7,3,1,31,1.625,2109.785714285714,-5.0,Junior,Expert,Bas,Moyen,4,52.0,251.2,816.4,59.28,1,0,0,1,0,1
3379,2012-01-22,chatain,20.0,7.0,38297.0,F,doctorat,detective,94.34,oui,0,2012,1,1,6,3,3.5,4787.125,-5.0,Jeune,Experimente,Eleve,Excellent,4,28.0,377.36,660.38,56.434,1,1,1,1,0,0
3380,2014-04-12,brun,34.0,12.0,33637.0,M,master,geologie,76.5,non,0,2014,4,2,5,15,0.75,2587.4615384615386,4.0,Junior,Expert,Moyen,Bon,3,36.0,229.5,918.0,49.65,1,0,1,1,0,0
3381,2012-07-12,roux,38.0,8.0,30454.0,M,bac,geologie,53.58,non,0,2012,7,3,3,28,0.4,3383.777777777778,12.0,Confirme,Experimente,Moyen,Moyen,1,8.0,53.58,428.64,23.358,0,0,0,0,0,0
3382,2011-05-12,blond,57.0,13.0,35455.0,M,licence,forage,68.94,non,0,2011,5,2,3,19,0.3333333333333333,2532.5,26.0,Senior,Expert,Eleve,Moyen,2,26.0,137.88,896.22,39.894,0,1,0,0,1,0
3383,2012-04-26,brun,29.0,8.0,40619.0,M,master,detective,77.57,oui,0,2012,4,2,3,17,0.7272727272727273,4513.222222222223,3.0,Junior,Experimente,Tres_eleve,Bon,3,24.0,232.70999999999998,620.56,45.757,1,1,1,1,0,0
3384,2014-03-01,blond,31.0,12.0,29959.0,M,master,geologie,91.11,oui,0,2014,3,1,5,9,0.9230769230769231,2304.5384615384614,1.0,Junior,Expert,Bas,Excellent,3,36.0,273.33,1093.32,51.111000000000004,1,0,1,1,0,0
3385,2011-02-18,chatain,23.0,6.0,40678.0,M,master,geologie,72.23,oui,0,2011,2,1,4,7,1.2,5811.142857142857,-1.0,Jeune,Experimente,Tres_eleve,Bon,3,18.0,216.69,433.38,43.223,1,1,0,1,0,0
3386,2014-04-20,chatain,41.0,1.0,34543.0,F,master,archeologie,95.42,oui,0,2014,4,2,6,16,0.043478260869565216,17271.5,22.0,Confirme,Debutant,Moyen,Excellent,3,3.0,286.26,95.42,40.542,0,0,1,1,0,0
3387,2014-12-05,blond,38.0,8.0,34312.0,M,master,geologie,68.03,oui,0,2014,12,4,4,49,0.4,3812.4444444444443,12.0,Confirme,Experimente,Moyen,Moyen,3,24.0,204.09,544.24,44.803,0,0,0,1,0,0
3388,2010-01-24,brun,37.0,6.0,44474.0,M,bac,detective,58.09,oui,0,2010,1,1,6,3,0.3157894736842105,6353.428571428572,13.0,Confirme,Experimente,Tres_eleve,Moyen,1,6.0,58.09,348.54,21.809,0,1,0,0,0,0
3389,2013-10-05,brun,46.0,6.0,42708.0,M,licence,geologie,57.81,oui,0,2013,10,4,5,40,0.21428571428571427,6101.142857142857,22.0,Senior,Experimente,Tres_eleve,Moyen,2,12.0,115.62,346.86,31.781,0,1,0,0,0,0
3390,2013-02-03,chatain,46.0,14.0,35737.0,F,licence,geologie,58.6,non,0,2013,2,1,6,5,0.5,2382.4666666666667,14.0,Senior,Expert,Eleve,Moyen,2,28.0,117.2,820.4,39.86,0,1,0,0,1,0
3391,2011-05-28,brun,28.0,8.0,42010.0,F,bac,geologie,53.25,non,0,2011,5,2,5,21,0.8,4667.777777777777,2.0,Junior,Experimente,Tres_eleve,Moyen,1,8.0,53.25,426.0,23.325,1,1,0,0,0,0
3392,2010-12-07,chatain,30.0,9.0,25593.0,F,doctorat,forage,69.51,oui,0,2010,12,4,1,49,0.75,2559.3,3.0,Junior,Experimente,Bas,Moyen,4,36.0,278.04,625.59,55.951,1,0,0,1,0,1
3393,2010-05-18,chatain,30.0,8.0,42739.0,F,master,detective,98.07,oui,0,2010,5,2,1,20,0.6666666666666666,4748.777777777777,4.0,Junior,Experimente,Tres_eleve,Excellent,3,24.0,294.21,784.56,47.807,1,1,1,1,0,0
3394,2012-06-13,roux,11.0,15.0,39121.0,M,licence,geologie,79.97,oui,0,2012,6,2,2,24,-2.142857142857143,2445.0625,-22.0,Jeune,Expert,Eleve,Bon,2,30.0,159.94,1199.55,42.997,0,1,1,0,0,0
3395,2013-05-05,brun,17.0,9.0,38451.0,M,bac,geologie,40.43,non,0,2013,5,2,6,18,-9.0,3845.1,-10.0,Jeune,Experimente,Eleve,Faible,1,9.0,40.43,363.87,23.043,0,1,0,0,0,0
3396,2011-08-24,chatain,37.0,4.0,38087.0,M,licence,geologie,60.71,non,0,2011,8,3,2,34,0.21052631578947367,7617.4,15.0,Confirme,Intermediaire,Eleve,Moyen,2,8.0,121.42,242.84,30.070999999999998,0,1,0,0,0,0
3397,2014-06-27,blond,44.0,8.0,34329.0,M,bac,geologie,50.92,non,0,2014,6,2,4,26,0.3076923076923077,3814.3333333333335,18.0,Confirme,Experimente,Moyen,Moyen,1,8.0,50.92,407.36,23.092,0,0,0,0,0,0
3398,2014-08-21,blond,29.0,7.0,33182.0,M,licence,geologie,45.85,non,0,2014,8,3,3,34,0.6363636363636364,4147.75,4.0,Junior,Experimente,Moyen,Faible,2,14.0,91.7,320.95,31.585,1,0,0,0,0,0
3399,2013-08-22,chatain,50.0,11.0,39784.0,F,licence,geologie,68.44,non,0,2013,8,3,3,34,0.34375,3315.3333333333335,21.0,Senior,Expert,Eleve,Moyen,2,22.0,136.88,752.8399999999999,37.844,0,1,0,0,1,0
3400,2012-11-05,brun,43.0,10.0,27990.0,M,master,geologie,77.79,non,1,2012,11,4,0,45,0.4,2544.5454545454545,15.0,Confirme,Experimente,Bas,Bon,3,30.0,233.37,777.9000000000001,47.779,0,0,1,1,0,0
3401,2013-10-29,roux,53.0,9.0,30862.0,F,licence,detective,92.04,oui,0,2013,10,4,1,44,0.2571428571428571,3086.2,26.0,Senior,Experimente,Moyen,Excellent,2,18.0,184.08,828.36,38.204,0,0,1,0,0,0
3402,2012-12-17,chatain,37.0,12.0,38008.0,M,master,geologie,76.09,non,0,2012,12,4,0,51,0.631578947368421,2923.6923076923076,7.0,Confirme,Expert,Eleve,Bon,3,36.0,228.27,913.08,49.609,1,1,1,1,0,0
3403,2012-09-15,brun,55.0,10.0,27753.0,M,master,geologie,81.45,non,0,2012,9,3,5,37,0.2702702702702703,2523.0,27.0,Senior,Experimente,Bas,Bon,3,30.0,244.35000000000002,814.5,48.144999999999996,0,0,1,1,0,0
3404,2013-12-30,brun,29.0,11.0,43631.0,M,licence,forage,85.15,oui,0,2013,12,4,0,1,1.0,3635.9166666666665,0.0,Junior,Expert,Tres_eleve,Excellent,2,22.0,170.3,936.6500000000001,39.515,1,1,1,0,0,0
3405,2013-07-22,blond,42.0,15.0,36406.0,M,licence,detective,69.14,oui,0,2013,7,3,0,30,0.625,2275.375,9.0,Confirme,Expert,Eleve,Moyen,2,30.0,138.28,1037.1,41.914,1,1,0,0,1,0
3406,2012-06-06,blond,23.0,5.0,39973.0,M,licence,geologie,39.44,non,0,2012,6,2,2,23,1.0,6662.166666666667,0.0,Jeune,Intermediaire,Eleve,Faible,2,10.0,78.88,197.2,28.944,1,1,0,0,0,0
3407,2010-05-13,chatain,47.0,9.0,34281.0,F,master,detective,87.71,oui,0,2010,5,2,3,19,0.3103448275862069,3428.1,20.0,Senior,Experimente,Moyen,Excellent,3,27.0,263.13,789.39,47.771,0,0,1,1,0,0
3408,2012-01-09,blond,41.0,7.0,21940.0,M,licence,geologie,52.9,non,0,2012,1,1,0,2,0.30434782608695654,2742.5,16.0,Confirme,Experimente,Bas,Moyen,2,14.0,105.8,370.3,32.29,0,0,0,0,0,0
3409,2010-09-18,blond,35.0,12.0,36768.0,F,licence,forage,93.13,non,0,2010,9,3,5,37,0.7058823529411765,2828.3076923076924,5.0,Junior,Expert,Eleve,Excellent,2,24.0,186.26,1117.56,41.313,1,1,1,0,0,0
3410,2011-03-28,brun,30.0,13.0,26441.0,F,master,geologie,94.42,non,0,2011,3,1,0,13,1.0833333333333333,1888.642857142857,-1.0,Junior,Expert,Bas,Excellent,3,39.0,283.26,1227.46,52.442,1,0,1,1,0,0
3411,2014-01-24,blond,31.0,5.0,37199.0,M,bac,archeologie,98.63,non,1,2014,1,1,4,4,0.38461538461538464,6199.833333333333,8.0,Junior,Intermediaire,Eleve,Excellent,1,5.0,98.63,493.15,24.863,0,1,1,0,0,0
3412,2014-12-25,brun,37.0,7.0,36032.0,F,master,forage,79.47,oui,0,2014,12,4,3,52,0.3684210526315789,4504.0,12.0,Confirme,Experimente,Eleve,Bon,3,21.0,238.41,556.29,44.947,0,1,1,1,0,0
3413,2012-02-03,brun,41.0,8.0,41354.0,M,master,detective,69.6,oui,0,2012,2,1,4,5,0.34782608695652173,4594.888888888889,15.0,Confirme,Experimente,Tres_eleve,Moyen,3,24.0,208.79999999999998,556.8,44.96,0,1,0,1,0,0
3414,2010-04-01,blond,33.0,10.0,32431.0,F,bac,geologie,70.9,non,0,2010,4,2,3,13,0.6666666666666666,2948.2727272727275,5.0,Junior,Experimente,Moyen,Bon,1,10.0,70.9,709.0,27.09,1,0,0,0,0,0
3415,2011-01-29,blond,35.0,4.0,37816.0,M,licence,forage,67.98,oui,0,2011,1,1,5,4,0.23529411764705882,7563.2,13.0,Junior,Intermediaire,Eleve,Moyen,2,8.0,135.96,271.92,30.798000000000002,0,1,0,0,0,0
3416,2012-06-22,roux,37.0,11.0,35135.0,M,licence,detective,75.99,oui,0,2012,6,2,4,25,0.5789473684210527,2927.9166666666665,8.0,Confirme,Expert,Eleve,Bon,2,22.0,151.98,835.89,38.599,1,1,1,0,0,0
3417,2012-02-22,chatain,36.0,6.0,39360.0,M,master,detective,61.16,oui,0,2012,2,1,2,8,0.3333333333333333,5622.857142857143,12.0,Confirme,Experimente,Eleve,Moyen,3,18.0,183.48,366.96,42.116,0,1,0,1,0,0
3418,2013-11-15,chatain,20.0,11.0,40473.0,M,master,geologie,86.82,oui,0,2013,11,4,4,46,5.5,3372.75,-9.0,Jeune,Expert,Tres_eleve,Excellent,3,33.0,260.46,955.02,49.682,1,1,1,1,0,0
3419,2012-01-22,blond,44.0,11.0,36332.0,M,licence,detective,91.05,oui,0,2012,1,1,6,3,0.4230769230769231,3027.6666666666665,15.0,Confirme,Expert,Eleve,Excellent,2,22.0,182.1,1001.55,40.105000000000004,0,1,1,0,1,0
3420,2010-06-08,blond,7.0,9.0,35317.0,M,master,detective,65.78,oui,0,2010,6,2,1,23,-0.8181818181818182,3531.7,-20.0,Jeune,Experimente,Eleve,Moyen,3,27.0,197.34,592.02,45.578,0,1,0,1,0,0
3421,2013-06-04,chatain,28.0,9.0,43026.0,M,bac,geologie,46.73,non,0,2013,6,2,1,23,0.9,4302.6,1.0,Junior,Experimente,Tres_eleve,Faible,1,9.0,46.73,420.57,23.673000000000002,1,1,0,0,0,0
3422,2011-07-14,blond,24.0,10.0,31867.0,M,licence,geologie,75.37,non,0,2011,7,3,3,28,1.6666666666666667,2897.0,-4.0,Jeune,Experimente,Moyen,Bon,2,20.0,150.74,753.7,37.537,1,0,1,0,0,0
3423,2011-09-25,chatain,43.0,9.0,38974.0,M,doctorat,detective,95.62,oui,0,2011,9,3,6,38,0.36,3897.4,16.0,Confirme,Experimente,Eleve,Excellent,4,36.0,382.48,860.58,58.562,0,1,1,1,0,0
3424,2014-01-18,brun,37.0,8.0,29893.0,F,licence,geologie,96.32,non,0,2014,1,1,5,3,0.42105263157894735,3321.4444444444443,11.0,Confirme,Experimente,Bas,Excellent,2,16.0,192.64,770.56,37.632,0,0,1,0,0,0
3425,2014-06-26,chatain,31.0,6.0,29831.0,F,doctorat,detective,54.11,oui,0,2014,6,2,3,26,0.46153846153846156,4261.571428571428,7.0,Junior,Experimente,Bas,Moyen,4,24.0,216.44,324.65999999999997,51.411,0,0,0,1,0,1
3426,2014-06-04,blond,30.0,13.0,29424.0,M,licence,geologie,50.7,non,0,2014,6,2,2,23,1.0833333333333333,2101.714285714286,-1.0,Junior,Expert,Bas,Moyen,2,26.0,101.4,659.1,38.07,1,0,0,0,0,0
3427,2014-09-26,brun,15.0,2.0,43575.0,F,bac,forage,73.22,non,0,2014,9,3,4,39,-0.6666666666666666,14525.0,-5.0,Jeune,Debutant,Tres_eleve,Bon,1,2.0,73.22,146.44,19.322,0,1,0,0,0,0
3428,2012-09-08,brun,38.0,7.0,37615.0,M,master,detective,86.89,oui,0,2012,9,3,5,36,0.35,4701.875,13.0,Confirme,Experimente,Eleve,Excellent,3,21.0,260.67,608.23,45.689,0,1,1,1,0,0
3429,2010-03-17,brun,33.0,8.0,36760.0,F,licence,forage,70.06,non,0,2010,3,1,2,11,0.5333333333333333,4084.4444444444443,7.0,Junior,Experimente,Eleve,Bon,2,16.0,140.12,560.48,35.006,1,1,0,0,0,0
3430,2013-06-20,brun,24.0,14.0,31122.0,M,master,geologie,83.11,oui,0,2013,6,2,3,25,2.3333333333333335,2074.8,-8.0,Jeune,Expert,Moyen,Bon,3,42.0,249.32999999999998,1163.54,52.311,1,0,1,1,0,0
3431,2012-12-12,chatain,34.0,9.0,33607.0,M,doctorat,forage,91.15,oui,0,2012,12,4,2,50,0.5625,3360.7,7.0,Junior,Experimente,Moyen,Excellent,4,36.0,364.6,820.35,58.115,1,0,1,1,0,0
3432,2010-01-27,brun,35.0,8.0,22511.0,F,doctorat,forage,88.38,oui,0,2010,1,1,2,4,0.47058823529411764,2501.222222222222,9.0,Junior,Experimente,Bas,Excellent,4,32.0,353.52,707.04,56.838,0,0,1,1,0,1
3433,2012-04-01,blond,37.0,9.0,26661.0,F,master,geologie,94.7,non,0,2012,4,2,6,13,0.47368421052631576,2666.1,10.0,Confirme,Experimente,Bas,Excellent,3,27.0,284.1,852.3000000000001,48.47,0,0,1,1,0,0
3434,2014-04-12,roux,29.0,7.0,30379.0,M,licence,geologie,67.11,non,0,2014,4,2,5,15,0.6363636363636364,3797.375,4.0,Junior,Experimente,Moyen,Moyen,2,14.0,134.22,469.77,33.711,1,0,0,0,0,0
3435,2012-11-02,blond,23.0,6.0,40975.0,F,bac,detective,69.27,non,0,2012,11,4,4,44,1.2,5853.571428571428,-1.0,Jeune,Experimente,Tres_eleve,Moyen,1,6.0,69.27,415.62,22.927,1,1,0,0,0,0
3436,2011-10-10,chatain,28.0,10.0,22666.0,M,doctorat,geologie,95.0,non,1,2011,10,4,0,41,1.0,2060.5454545454545,0.0,Junior,Experimente,Bas,Excellent,4,40.0,380.0,950.0,59.5,1,0,1,1,0,1
3437,2010-02-17,blond,56.0,11.0,25206.0,F,master,detective,93.03,oui,0,2010,2,1,2,7,0.2894736842105263,2100.5,27.0,Senior,Expert,Bas,Excellent,3,33.0,279.09000000000003,1023.33,50.303,0,0,1,1,1,0
3438,2010-06-15,brun,50.0,10.0,44918.0,M,bac,geologie,38.14,non,0,2010,6,2,1,24,0.3125,4083.4545454545455,22.0,Senior,Experimente,Tres_eleve,Faible,1,10.0,38.14,381.4,23.814,0,1,0,0,0,0
3439,2012-07-22,chatain,35.0,12.0,35784.0,F,doctorat,detective,96.78,oui,0,2012,7,3,6,29,0.7058823529411765,2752.6153846153848,5.0,Junior,Expert,Eleve,Excellent,4,48.0,387.12,1161.3600000000001,61.678,1,1,1,1,0,0
3440,2014-06-30,blond,35.0,10.0,35062.0,F,licence,forage,76.77,non,0,2014,6,2,0,27,0.5882352941176471,3187.4545454545455,7.0,Junior,Experimente,Eleve,Bon,2,20.0,153.54,767.6999999999999,37.677,1,1,1,0,0,0
3441,2014-09-27,chatain,49.0,8.0,29519.0,F,master,detective,75.42,non,0,2014,9,3,5,39,0.25806451612903225,3279.8888888888887,23.0,Senior,Experimente,Bas,Bon,3,24.0,226.26,603.36,45.542,0,0,1,1,0,0
3442,2013-04-25,chatain,38.0,10.0,41705.0,F,licence,forage,58.85,non,0,2013,4,2,3,17,0.5,3791.3636363636365,10.0,Confirme,Experimente,Tres_eleve,Moyen,2,20.0,117.7,588.5,35.885,0,1,0,0,0,0
3443,2010-01-18,brun,26.0,13.0,39445.0,M,licence,geologie,59.93,oui,0,2010,1,1,0,3,1.625,2817.5,-5.0,Junior,Expert,Eleve,Moyen,2,26.0,119.86,779.09,38.993,1,1,0,0,0,0
3444,2010-03-18,blond,37.0,9.0,40692.0,F,bac,detective,59.46,non,0,2010,3,1,3,11,0.47368421052631576,4069.2,10.0,Confirme,Experimente,Tres_eleve,Moyen,1,9.0,59.46,535.14,24.945999999999998,0,1,0,0,0,0
3445,2014-04-24,roux,18.0,5.0,32935.0,M,licence,geologie,49.67,non,0,2014,4,2,3,17,0.0,5489.166666666667,-5.0,Jeune,Intermediaire,Moyen,Faible,2,10.0,99.34,248.35000000000002,29.967,0,0,0,0,0,0
3446,2010-03-12,roux,43.0,9.0,34196.0,M,licence,forage,70.56,non,0,2010,3,1,4,10,0.36,3419.6,16.0,Confirme,Experimente,Moyen,Bon,2,18.0,141.12,635.04,36.056,0,0,0,0,0,0
3447,2012-11-14,chatain,28.0,8.0,34504.0,M,master,geologie,59.31,non,0,2012,11,4,2,46,0.8,3833.777777777778,2.0,Junior,Experimente,Moyen,Moyen,3,24.0,177.93,474.48,43.931,1,0,0,1,0,0
3448,2012-11-03,brun,53.0,11.0,39872.0,F,master,geologie,75.08,oui,1,2012,11,4,5,44,0.3142857142857143,3322.6666666666665,24.0,Senior,Expert,Eleve,Bon,3,33.0,225.24,825.88,48.508,0,1,1,1,1,0
3449,2010-05-24,brun,31.0,13.0,34669.0,F,master,archeologie,75.56,oui,0,2010,5,2,0,21,1.0,2476.3571428571427,0.0,Junior,Expert,Moyen,Bon,3,39.0,226.68,982.28,50.556,1,0,1,1,0,0
3450,2014-09-10,blond,51.0,8.0,34395.0,M,master,geologie,75.84,oui,0,2014,9,3,2,37,0.24242424242424243,3821.6666666666665,25.0,Senior,Experimente,Moyen,Bon,3,24.0,227.52,606.72,45.584,0,0,1,1,0,0
3451,2013-03-16,chatain,27.0,9.0,37445.0,F,doctorat,archeologie,77.95,oui,0,2013,3,1,5,11,1.0,3744.5,0.0,Junior,Experimente,Eleve,Bon,4,36.0,311.8,701.5500000000001,56.795,1,1,1,1,0,0
3452,2010-07-15,blond,43.0,7.0,30833.0,M,master,geologie,89.1,oui,0,2010,7,3,3,28,0.28,3854.125,18.0,Confirme,Experimente,Moyen,Excellent,3,21.0,267.29999999999995,623.6999999999999,45.91,0,0,1,1,0,0
3453,2010-08-31,blond,21.0,9.0,27652.0,M,doctorat,geologie,75.08,oui,0,2010,8,3,1,35,3.0,2765.2,-6.0,Jeune,Experimente,Bas,Bon,4,36.0,300.32,675.72,56.508,1,0,1,1,0,1
3454,2010-01-21,chatain,45.0,8.0,32796.0,F,master,geologie,74.9,non,0,2010,1,1,3,3,0.2962962962962963,3644.0,19.0,Confirme,Experimente,Moyen,Bon,3,24.0,224.70000000000002,599.2,45.49,0,0,1,1,0,0
3455,2013-04-10,brun,34.0,10.0,22588.0,M,doctorat,geologie,88.82,non,0,2013,4,2,2,15,0.625,2053.4545454545455,6.0,Junior,Experimente,Bas,Excellent,4,40.0,355.28,888.1999999999999,58.882,1,0,1,1,0,1
3456,2012-09-11,brun,23.0,3.0,31545.0,M,master,geologie,78.54,oui,0,2012,9,3,1,37,0.6,7886.25,2.0,Jeune,Intermediaire,Moyen,Bon,3,9.0,235.62,235.62,40.854,1,0,1,1,0,0
3457,2010-12-20,chatain,47.0,10.0,37889.0,F,licence,forage,67.34,non,0,2010,12,4,0,51,0.3448275862068966,3444.4545454545455,19.0,Senior,Experimente,Eleve,Moyen,2,20.0,134.68,673.4000000000001,36.734,0,1,0,0,0,0
3458,2012-05-15,brun,36.0,13.0,33834.0,M,master,forage,73.41,oui,0,2012,5,2,1,20,0.7222222222222222,2416.714285714286,5.0,Confirme,Expert,Moyen,Bon,3,39.0,220.23,954.3299999999999,50.341,1,0,0,1,0,0
3459,2014-05-21,chatain,35.0,5.0,22863.0,M,doctorat,geologie,77.07,non,0,2014,5,2,2,21,0.29411764705882354,3810.5,12.0,Junior,Intermediaire,Bas,Bon,4,20.0,308.28,385.34999999999997,52.707,0,0,1,1,0,1
3460,2012-03-21,blond,25.0,13.0,36897.0,M,master,forage,64.17,oui,0,2012,3,1,2,12,1.8571428571428572,2635.5,-6.0,Jeune,Expert,Eleve,Moyen,3,39.0,192.51,834.21,49.417,1,1,0,1,0,0
3461,2014-11-21,blond,35.0,5.0,27990.0,M,master,geologie,72.91,non,0,2014,11,4,4,47,0.29411764705882354,4665.0,12.0,Junior,Intermediaire,Bas,Bon,3,15.0,218.73,364.54999999999995,42.291,0,0,0,1,0,0
3462,2013-03-31,chatain,17.0,12.0,31201.0,F,master,archeologie,81.23,oui,0,2013,3,1,6,13,-12.0,2400.076923076923,-13.0,Jeune,Expert,Moyen,Bon,3,36.0,243.69,974.76,50.123000000000005,0,0,1,1,0,0
3463,2013-10-11,chatain,30.0,9.0,39139.0,M,doctorat,detective,77.82,oui,0,2013,10,4,4,41,0.75,3913.9,3.0,Junior,Experimente,Eleve,Bon,4,36.0,311.28,700.3799999999999,56.782,1,1,1,1,0,0
3464,2011-01-06,brun,38.0,12.0,28920.0,M,doctorat,detective,86.3,oui,0,2011,1,1,3,1,0.6,2224.6153846153848,8.0,Confirme,Expert,Bas,Excellent,4,48.0,345.2,1035.6,60.629999999999995,1,0,1,1,0,1
3465,2013-08-12,brun,36.0,9.0,37284.0,M,master,geologie,75.8,oui,1,2013,8,3,0,33,0.5,3728.4,9.0,Confirme,Experimente,Eleve,Bon,3,27.0,227.39999999999998,682.1999999999999,46.58,0,1,1,1,0,0
3466,2010-10-13,brun,24.0,8.0,37891.0,M,licence,geologie,78.11,non,0,2010,10,4,2,41,1.3333333333333333,4210.111111111111,-2.0,Jeune,Experimente,Eleve,Bon,2,16.0,156.22,624.88,35.811,1,1,1,0,0,0
3467,2014-04-21,chatain,38.0,5.0,34654.0,F,doctorat,geologie,89.84,oui,0,2014,4,2,0,17,0.25,5775.666666666667,15.0,Confirme,Intermediaire,Moyen,Excellent,4,20.0,359.36,449.20000000000005,53.984,0,0,1,1,0,0
3468,2012-09-07,chatain,32.0,7.0,27408.0,F,master,geologie,74.46,non,0,2012,9,3,4,36,0.5,3426.0,7.0,Junior,Experimente,Bas,Bon,3,21.0,223.38,521.2199999999999,44.446,0,0,1,1,0,0
